id,school,gender,city,state,lat,lng,conference,soccerLevel,academicLevel,academicKnownFor,type,enrollment,nickname,notes,website
mens-coe-college,Coe College,boys,Cedar Rapids,IA,41.988263,-91.658192,American Rivers Conference,72,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the American Rivers Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.coe.edu/
mens-colby-college,Colby College,boys,Waterville,ME,44.564211,-69.66337,New England Small College Athletic Conference,86,94,Liberal Arts|Economics|Political Science,Private,,,"Auto-generated profile: Private program in the New England Small College Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing both high-level soccer and strong academics. Verify roster fit, admissions, and aid directly with the school.",https://www.colby.edu/
mens-colby-sawyer-college,Colby-Sawyer College,boys,New London,NH,43.411663,-71.975805,Great Northeast Athletic Conference,64,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Great Northeast Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.colby-sawyer.edu/
mens-colorado-college,Colorado College,boys,Colorado Springs,CO,38.84886,-104.822697,Southern Collegiate Athletic Conference,75,95,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Southern Collegiate Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing academics first while still staying in the D3 soccer market. Verify roster fit, admissions, and aid directly with the school.",https://www.coloradocollege.edu/
mens-concordia-college-moorhead,"Concordia College, Moorhead",boys,Moorhead,MN,46.862482,-96.76749,Minnesota Intercollegiate Athletic Conference,80,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Minnesota Intercollegiate Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.concordiacollege.edu/
mens-concordia-university-chicago,Concordia University Chicago,boys,River Forest,IL,41.898696,-87.809482,Northern Athletics Collegiate Conference,68,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Northern Athletics Collegiate Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.cuchicago.edu/
mens-concordia-university-texas,Concordia University Texas,boys,Austin,TX,30.420232,-97.835703,Southern Collegiate Athletic Conference,75,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Southern Collegiate Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.concordia.edu/
mens-concordia-university-wisconsin,Concordia University Wisconsin,boys,Mequon,WI,43.253387,-87.91552,Northern Athletics Collegiate Conference,68,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Northern Athletics Collegiate Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.cuw.edu/
mens-connecticut-college,Connecticut College,boys,New London,CT,41.379833,-72.107321,New England Small College Athletic Conference,95,88,Liberal Arts|Economics|Political Science,Private,,,"Auto-generated profile: Private program in the New England Small College Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing both high-level soccer and strong academics. Verify roster fit, admissions, and aid directly with the school.",https://www.conncoll.edu/
mens-cornell-college,Cornell College,boys,Mount Vernon,IA,41.924554,-91.423741,Midwest Conference,68,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Midwest Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.cornellcollege.edu/
