id,school,gender,city,state,lat,lng,conference,soccerLevel,academicLevel,academicKnownFor,type,enrollment,nickname,notes,website
womens-claremont-mckenna-harvey-mudd-scripps-colleges,Claremont McKenna-Harvey Mudd-Scripps Colleges,girls,Claremont,CA,34.102154,-117.711188,Southern California Intercollegiate Athletic Conf.,82,97,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Southern California Intercollegiate Athletic Conf.. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing academics first while still staying in the D3 soccer market. Verify roster fit, admissions, and aid directly with the school.",https://www.cmc.edu/
womens-clark-university-massachusetts,Clark University (Massachusetts),girls,Worcester,MA,42.249987,-71.823356,New England Women's and Men's Athletic Conference,68,86,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the New England Women's and Men's Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing academics first while still staying in the D3 soccer market. Verify roster fit, admissions, and aid directly with the school.",https://www.clarku.edu/
womens-clarkson-university,Clarkson University,girls,Potsdam,NY,44.662716,-74.999359,Liberty League,78,76,Engineering|Computer Science|Math,Private,,,"Auto-generated profile: Private program in the Liberty League. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.clarkson.edu/
womens-coe-college,Coe College,girls,Cedar Rapids,IA,41.988263,-91.658192,American Rivers Conference,72,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the American Rivers Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.coe.edu/
womens-colby-college,Colby College,girls,Waterville,ME,44.564211,-69.66337,New England Small College Athletic Conference,86,94,Liberal Arts|Economics|Political Science,Private,,,"Auto-generated profile: Private program in the New England Small College Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing both high-level soccer and strong academics. Verify roster fit, admissions, and aid directly with the school.",https://www.colby.edu/
womens-colby-sawyer-college,Colby-Sawyer College,girls,New London,NH,43.411663,-71.975805,Great Northeast Athletic Conference,64,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Great Northeast Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.colby-sawyer.edu/
womens-college-of-saint-benedict,College of Saint Benedict,girls,Saint Joseph,MN,45.561792,-94.319888,Minnesota Intercollegiate Athletic Conference,87,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Minnesota Intercollegiate Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing stronger soccer relative to academic selectivity. Verify roster fit, admissions, and aid directly with the school.",https://csbsju.edu/
womens-colorado-college,Colorado College,girls,Colorado Springs,CO,38.84886,-104.822697,Southern Collegiate Athletic Conference,75,95,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Southern Collegiate Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing academics first while still staying in the D3 soccer market. Verify roster fit, admissions, and aid directly with the school.",https://www.coloradocollege.edu/
womens-concordia-college-moorhead,"Concordia College, Moorhead",girls,Moorhead,MN,46.862482,-96.76749,Minnesota Intercollegiate Athletic Conference,80,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Minnesota Intercollegiate Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.concordiacollege.edu/
womens-concordia-university-chicago,Concordia University Chicago,girls,River Forest,IL,41.898696,-87.809482,Northern Athletics Collegiate Conference,68,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Northern Athletics Collegiate Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.cuchicago.edu/
